"","nearestBuilding","distToNearestBuilding"
"2727","Rankin M. Smith, Sr. Student-Athlete Academic Center",0
"2728","Complex Carbohydrate Research Center",0
"2729","Complex Carbohydrate Research Center",0
"2730","Complex Carbohydrate Research Center",0
"2731","Complex Carbohydrate Research Center",0
"2732","Complex Carbohydrate Research Center",0
"2733","Complex Carbohydrate Research Center",0
"2734","Complex Carbohydrate Research Center",0
"2735","Complex Carbohydrate Research Center",0
"2736","Complex Carbohydrate Research Center",0
"2737","Complex Carbohydrate Research Center",0
"2738","Complex Carbohydrate Research Center",0
"2739","Complex Carbohydrate Research Center",0
"2740","Complex Carbohydrate Research Center",0
"2741","Complex Carbohydrate Research Center",0
"2742","Complex Carbohydrate Research Center",0
"2743","Complex Carbohydrate Research Center",0
"2744","Complex Carbohydrate Research Center",0
"2745","Complex Carbohydrate Research Center",0
"2746","Complex Carbohydrate Research Center",0
"2747","Complex Carbohydrate Research Center",0
"2748","Complex Carbohydrate Research Center",0
"2749","Complex Carbohydrate Research Center",0
"2750","Complex Carbohydrate Research Center",0
"2751","Complex Carbohydrate Research Center",0
"2752","Complex Carbohydrate Research Center",0
"2753","Complex Carbohydrate Research Center",0
"2754","Complex Carbohydrate Research Center",0
"2755","Complex Carbohydrate Research Center",0
"2756","Complex Carbohydrate Research Center",0
"2757","Complex Carbohydrate Research Center",0
"2758","Complex Carbohydrate Research Center",0
"2759","Complex Carbohydrate Research Center",0
"2760","Complex Carbohydrate Research Center",0
"2761","Complex Carbohydrate Research Center",0
"2762","Complex Carbohydrate Research Center",0
"2763","Complex Carbohydrate Research Center",0
"2764","Complex Carbohydrate Research Center",0
"2765","Complex Carbohydrate Research Center",0
"2766","Complex Carbohydrate Research Center",0
"2767","Complex Carbohydrate Research Center",0
"2768","Complex Carbohydrate Research Center",0
"2769","Complex Carbohydrate Research Center",0
"2770","Complex Carbohydrate Research Center",0
"2771","Complex Carbohydrate Research Center",0
"2772","Complex Carbohydrate Research Center",0
"2773","Complex Carbohydrate Research Center",0
"2774","Complex Carbohydrate Research Center",0
"2775","Complex Carbohydrate Research Center",0
"2776","Complex Carbohydrate Research Center",0
"2777","Complex Carbohydrate Research Center",0
"2778","Complex Carbohydrate Research Center",0
"2779","Complex Carbohydrate Research Center",0
"2780","Complex Carbohydrate Research Center",0
"2781","Complex Carbohydrate Research Center",0
"2782","Complex Carbohydrate Research Center",0
"2783","Complex Carbohydrate Research Center",0
"2784",NA,0
"2785",NA,0
"2786",NA,0
"2787",NA,0
"2788",NA,0
"2789",NA,0
"2790",NA,0
"2791",NA,0
"2792",NA,0
"2793",NA,0
"2794",NA,0
"2795",NA,0
"2796",NA,0
"2797",NA,0
"2798",NA,0
"2799",NA,0
"2800",NA,0
"2801",NA,0
"2802",NA,0
"2803",NA,0
"2804",NA,0
"2805",NA,0
"2806",NA,0
"2807",NA,0
"2808",NA,0
"2809",NA,0
"2810",NA,0
"2811",NA,0
"2812",NA,0
"2813",NA,0
"2814",NA,0
"2815",NA,0
"2816",NA,0
"2817",NA,0
"2818",NA,0
"2819",NA,0
"2820",NA,0
"2821",NA,0
"2822",NA,0
"2823",NA,0
"2824",NA,0
"2825",NA,0
"2826","Vehicle Transportation & Maintenance",0
"2827",NA,0
"2828",NA,0
"2829",NA,0
"2830",NA,0
"2831",NA,0
"2832",NA,0
"2833",NA,0
"2834","Vehicle Transportation & Maintenance",0
"2835",NA,0
"2836","Vehicle Transportation & Maintenance",0
"2837",NA,0
"2838",NA,0
"2839",NA,0
"2840",NA,0
"2841",NA,0
"2842",NA,0
"2843",NA,0
"2844",NA,0
"2845",NA,0
"2846",NA,0
"2847",NA,0
"2848",NA,0
"2849",NA,0
"2850",NA,0
"2851",NA,0
"2852",NA,0
"2853",NA,0
"2854",NA,0
"2855",NA,0
"2856",NA,0
"2857",NA,0
"2858",NA,0
"2859",NA,0
"2860",NA,0
"2861","Vehicle Transportation & Maintenance",0
"2862",NA,0
"2863",NA,0
"2864",NA,0
"2865",NA,0
"2866",NA,0
"2867",NA,0
"2868",NA,0
"2869",NA,0
"2870",NA,0
"2871",NA,0
"2872",NA,0
"2873","Vehicle Transportation & Maintenance",0
"2874",NA,0
"2875",NA,0
"2876",NA,0
"2877",NA,0
"2878",NA,0
"2879",NA,0
"2880",NA,0
"2881",NA,0
"2882",NA,0
"2883",NA,0
"2884",NA,0
"2885","Vehicle Transportation & Maintenance",0
"2886",NA,0
"2887",NA,0
"2888",NA,0
"2889","Vehicle Transportation & Maintenance",0
"2890","Vehicle Transportation & Maintenance",0
"2891","Vehicle Transportation & Maintenance",0
"2892","Vehicle Transportation & Maintenance",0
"2893",NA,0
"2894",NA,0
"2895",NA,0
"2896","Vehicle Transportation & Maintenance",0
"2897","Vehicle Transportation & Maintenance",0
"2898",NA,0
"2899",NA,0
"2900",NA,0
"2901",NA,0
"2902",NA,0
"2903",NA,0
"2904",NA,0
"2905",NA,0
"2906",NA,0
"2907",NA,0
"2908",NA,0
"2909",NA,0
"2910",NA,0
"2911",NA,0
"2912","Environmental Safety Building",0
"2913",NA,0
"2914",NA,0
"2915",NA,0
"2916",NA,0
"2917",NA,0
"2918",NA,0
"2919",NA,0
"2920",NA,0
"2921","Environmental Safety Building",0
"2922",NA,0
"2923","Environmental Safety Building",0
"2924","Central Food Storage",0
"2925","Central Food Storage",0
"2926","Central Food Storage",0
"2927",NA,0
"2928","Central Food Storage",0
"2929",NA,0
"2930","Agronomy Seed Lab",0
"2931","Central Food Storage",0
"2932",NA,0
"2933",NA,0
"2934","Central Food Storage",0
"2935",NA,0
"2936",NA,0
"2937",NA,0
"2938",NA,0
"2939",NA,0
"2940","Agronomy Seed Lab",0
"2941",NA,0
"2942",NA,0
"2943",NA,0
"2944",NA,0
"2945",NA,0
"2946",NA,0
"2947",NA,0
"2948",NA,0
"2949",NA,0
"2950",NA,0
"2951",NA,0
"2952",NA,0
"2953",NA,0
"2954",NA,0
"2955",NA,0
"2956",NA,0
"2957",NA,0
"2958",NA,0
"2959",NA,0
"2960",NA,0
"2961",NA,0
"2962",NA,0
"2963",NA,0
"2964",NA,0
"2965",NA,0
"2966","Central Food Storage",0
"2967",NA,0
"2968",NA,0
"2969","Central Food Storage",0
"2970",NA,0
"2971",NA,0
"2972",NA,0
"2973",NA,0
"2974",NA,0
"2975",NA,0
"2976",NA,0
"2977",NA,0
"2978",NA,0
"2979",NA,0
"2980",NA,0
"2981",NA,0
"2982","Central Food Storage",0
"2983",NA,0
"2984",NA,0
"2985","Central Food Storage",0
"2986",NA,0
"2987",NA,0
"2988",NA,0
"2989",NA,0
"2990",NA,0
"2991",NA,0
"2992",NA,0
"2993",NA,0
"2994",NA,0
"2995",NA,0
"2996",NA,0
"2997",NA,0
"2998",NA,0
"2999",NA,0
"3000",NA,0
"3001",NA,0
"3002","Agronomy Seed Lab",0
"3003",NA,0
"3004",NA,0
"3005",NA,0
"3006","Agronomy Seed Lab",0
"3007","Agronomy Seed Lab",0
"3008","Agronomy Seed Lab",0
"3009",NA,0
"3010",NA,0
"3011","Agronomy Seed Lab",0
"3012",NA,0
"3013","Agronomy Seed Lab",0
"3014",NA,0
"3015",NA,0
"3016",NA,0
"3017",NA,0
"3018",NA,0
"3019",NA,0
"3020",NA,0
"3021",NA,0
"3022",NA,0
"3023",NA,0
"3024",NA,0
"3025",NA,0
"3026",NA,0
"3027","Central Food Storage",0
"3028",NA,0
"3029",NA,0
"3030",NA,0
"3031",NA,0
"3032",NA,0
"3033",NA,0
"3034",NA,0
"3035",NA,0
"3036",NA,0
"3037","Central Food Storage",0
"3038",NA,0
"3039",NA,0
"3040",NA,0
"3041","Central Food Storage",0
"3042",NA,0
"3043",NA,0
"3044",NA,0
"3045",NA,0
"3046",NA,0
"3047",NA,0
"3048",NA,0
"3049",NA,0
"3050",NA,0
"3051",NA,0
"3052",NA,0
"3053",NA,0
"3054",NA,0
"3055",NA,0
"3056",NA,0
"3057",NA,0
"3058",NA,0
"3059",NA,0
"3060","Center for Applied Isotope Study",0
"3061",NA,0
"3062",NA,0
"3063",NA,0
"3064",NA,0
"3065",NA,0
"3066",NA,0
"3067",NA,0
"3068",NA,0
"3069",NA,0
"3070",NA,0
"3071",NA,0
"3072",NA,0
"3073",NA,0
"3074",NA,0
"3075","Central Food Storage",0
"3076",NA,0
"3077",NA,0
"3078",NA,0
"3079",NA,0
"3080","Center for Applied Isotope Study",0
"3081",NA,0
"3082",NA,0
"3083",NA,0
"3084",NA,0
"3085",NA,0
"3086",NA,0
"3087",NA,0
"3088",NA,0
"3089","Center for Applied Isotope Study",0
"3090",NA,0
"3091",NA,0
"3092",NA,0
"3093",NA,0
"3094",NA,0
"3095",NA,0
"3096",NA,0
"3097",NA,0
"3098","Center for Applied Isotope Study",0
"3099",NA,0
"3100",NA,0
"3101",NA,0
"3102",NA,0
"3103","Center for Applied Isotope Study",0
"3104",NA,0
"3105",NA,0
"3106",NA,0
"3107",NA,0
"3108",NA,0
"3109",NA,0
"3110",NA,0
"3111",NA,0
"3112",NA,0
"3113",NA,0
"3114",NA,0
"3115",NA,0
"3116","Center for Applied Isotope Study",0
"3117",NA,0
"3118",NA,0
"3119",NA,0
"3120",NA,0
"3121","Center for Applied Isotope Study",0
"3122",NA,0
"3123",NA,0
"3124",NA,0
"3125",NA,0
"3126",NA,0
"3127",NA,0
"3128",NA,0
"3129",NA,0
"3130",NA,0
"3131","Center for Applied Isotope Study",0
"3132",NA,0
"3133","Center for Applied Isotope Study",0
"3134",NA,0
"3135",NA,0
"3136","Center for Applied Isotope Study",0
"3137","Center for Applied Isotope Study",0
"3138",NA,0
"3139",NA,0
"3140",NA,0
"3141",NA,0
"3142",NA,0
"3143","Center for Applied Isotope Study",0
"3144","Center for Applied Isotope Study",0
"3145",NA,0
"3146",NA,0
"3147",NA,0
"3148","Center for Applied Isotope Study",0
"3149",NA,0
"3150",NA,0
"3151","Center for Applied Isotope Study",0
"3152",NA,0
"3153",NA,0
"3154",NA,0
"3155",NA,0
"3156",NA,0
"3157","Center for Applied Isotope Study",0
"3158",NA,0
"3159",NA,0
"3160","Center for Applied Isotope Study",0
"3161",NA,0
"3162",NA,0
"3163",NA,0
"3164",NA,0
"3165",NA,0
"3166",NA,0
"3167","Center for Applied Isotope Study",0
"3168",NA,0
"3169",NA,0
"3170",NA,0
"3171","Riverbend Research Lab North",0
"3172",NA,0
"3173",NA,0
"3174","Center for Applied Isotope Study",0
"3175","Center for Applied Isotope Study",0
"3176",NA,0
"3177",NA,0
"3178",NA,0
"3179",NA,0
"3180",NA,0
"3181",NA,0
"3182",NA,0
"3183",NA,0
"3184",NA,0
"3185","Center for Applied Isotope Study",0
"3186","Center for Applied Isotope Study",0
"3187",NA,0
"3188",NA,0
"3189",NA,0
"3190",NA,0
"3191",NA,0
"3192",NA,0
"3193",NA,0
"3194",NA,0
"3195",NA,0
"3196",NA,0
"3197",NA,0
"3198",NA,0
"3199",NA,0
"3200",NA,0
"3201",NA,0
"3202",NA,0
"3203",NA,0
"3204",NA,0
"3205",NA,0
"3206",NA,0
"3207",NA,0
"3208",NA,0
"3209",NA,0
"3210",NA,0
"3211",NA,0
"3212","Center for Applied Isotope Study",0
"3213",NA,0
"3214",NA,0
"3215",NA,0
"3216",NA,0
"3217",NA,0
"3218",NA,0
"3219",NA,0
"3220",NA,0
"3221",NA,0
"3222",NA,0
"3223",NA,0
"3224",NA,0
"3225",NA,0
"3226",NA,0
"3227","Center for Applied Isotope Study",0
"3228",NA,0
"3229",NA,0
"3230",NA,0
"3231",NA,0
"3232",NA,0
"3233",NA,0
"3234",NA,0
"3235",NA,0
"3236",NA,0
"3237","Riverbend Research Lab North",0
"3238",NA,0
"3239",NA,0
"3240","Center for Applied Isotope Study",0
"3241","Riverbend Research Lab North",0
"3242","Center for Applied Isotope Study",0
"3243",NA,0
"3244",NA,0
"3245",NA,0
"3246",NA,0
"3247",NA,0
"3248",NA,0
"3249",NA,0
"3250",NA,0
"3251",NA,0
"3252",NA,0
"3253",NA,0
"3254",NA,0
"3255",NA,0
"3256",NA,0
"3257",NA,0
"3258",NA,0
"3259",NA,0
"3260",NA,0
"3261","Riverbend Research Lab North",0
"3262",NA,0
"3263",NA,0
"3264",NA,0
"3265","Riverbend Research Lab North",0
"3266",NA,0
"3267","Riverbend Research Lab North",0
"3268",NA,0
"3269",NA,0
"3270",NA,0
"3271",NA,0
"3272",NA,0
"3273",NA,0
"3274",NA,0
"3275",NA,0
"3276",NA,0
"3277",NA,0
"3278",NA,0
"3279","Riverbend Research Lab North",0
"3280",NA,0
"3281",NA,0
"3282",NA,0
"3283",NA,0
"3284",NA,0
"3285",NA,0
"3286",NA,0
"3287",NA,0
"3288",NA,0
"3289","Vandiver Hall",0
"3290","University Village Building C",0
"3291","University Village Building C",0
"3292","University Village Building C",0
"3293","University Village Building D",0
"3294","University Village Building D",0
"3295","University Village Building D",0
"3296","University Village Building C",0
"3297","University Village Building C",0
"3298","University Village Building B",0
"3299","University Village Building B",0
"3300","University Village Building B",0
"3301","University Village Building B",0
"3302","UGA Small Animal Hospital",0
"3303","UGA Small Animal Hospital",0
"3304","UGA Small Animal Hospital",0
"3305","UGA Small Animal Hospital",0
"3306","UGA Small Animal Hospital",0
"3307","UGA Small Animal Hospital",0
"3308","UGA Small Animal Hospital",0
"3309","UGA Small Animal Hospital",0
"3310","UGA Small Animal Hospital",0
"3311","UGA Small Animal Hospital",0
"3312","UGA Small Animal Hospital",0
"3313","UGA Small Animal Hospital",0
"3314","UGA Small Animal Hospital",0
"3315","UGA Small Animal Hospital",0
"3316","UGA Small Animal Hospital",0
"3317","UGA Small Animal Hospital",0
"3318","Veterinary Education Center",0
"3319","Veterinary Education Center",0
"3320","Veterinary Education Center",0
"3321","Veterinary Education Center",0
"3322","Veterinary Education Center",0
"3323","Veterinary Education Center",0
"3324","Veterinary Education Center",0
"3325","Veterinary Education Center",0
"3326","Veterinary Education Center",0
"3327","Veterinary Education Center",0
"3328","Equine Performance Arena",0
"3329","Equine Performance Arena",0
"3330","Equine Performance Arena",0
"3331","Equine Performance Arena",0
"3332","Field Services",0
"3333","Field Services",0
"3334","Field Services",0
"3335","Field Services",0
"3336","Large Animal Isolation",0
"3337","Large Animal Isolation",0
"3338","Large Animal Isolation",0
"3339","Large Animal Isolation",0
"3340","UGA Small Animal Hospital",0
"3341","UGA Small Animal Hospital",0
"3342","Athens Veterinary Diagnostic Laboratory",0
"3343","Miller Plant Science",0
"3344","Miller Plant Science",0
"3345","Science Learning Center",0
"3346","Science Learning Center",0
"3347","Science Learning Center",0
"3348","Science Learning Center",0
"3349","Science Learning Center",0
"3350","Science Learning Center",0
"3351","Science Learning Center",0
"3352","Science Learning Center",0
"3353","Science Learning Center",0
"3354","Science Learning Center",0
"3355","Science Learning Center",0
"3356","Science Learning Center",0
"3357","Meigs Hall",0
"3358","Bolton Dining Commons",0
"3359","Bolton Dining Commons",0
"3360","Bolton Dining Commons",0
"3361","Bolton Dining Commons",0
"3362","Bolton Dining Commons",0
"3363","Bolton Dining Commons",0
"3364","Bolton Dining Commons",0
"3365","Bolton Dining Commons",0
"3366","Bolton Dining Commons",0
"3367","Bolton Dining Commons",0
"3368","Bolton Dining Commons",0
"3369","Coliseum Training Facility",0
"3370","Coliseum Training Facility",0
"3371","Four Towers",0
"3372","Four Towers",0
"3373","Four Towers",0
"3374","Four Towers",0
"3375","Four Towers",0
"3376","Four Towers",0
"3377","Four Towers",0
"3378","Four Towers",0
"3379","Four Towers",0
"3380","Four Towers",0
"3381","Four Towers",0
"3382","Four Towers",0
"3383","Four Towers",0
"3384","Four Towers",0
"3385","Four Towers",0
"3386","Four Towers",0
"3387","Four Towers",0
"3388","Four Towers",0
"3389","Four Towers",0
"3390","Four Towers",0
"3391","Four Towers",0
"3392","Four Towers",0
"3393","Four Towers",0
"3394","Four Towers",0
"3395","Four Towers",0
"3396","Four Towers",0
"3397","Four Towers",0
"3398","Four Towers",0
"3399","Four Towers",0
"3400","Four Towers",0
"3401","Four Towers",0
"3402","Four Towers",0
"3403","Four Towers",0
"3404","Four Towers",0
"3405","Four Towers",0
"3406","Four Towers",0
"3407","Four Towers",0
"3408","Four Towers",0
"3409","Four Towers",0
"3410","Four Towers",0
"3411","Four Towers",0
"3412","Four Towers",0
"3413","Four Towers",0
"3414","Four Towers",0
"3415","Four Towers",0
"3416","Four Towers",0
"3417","Four Towers",0
"3418","Four Towers",0
"3419","Four Towers",0
"3420","Four Towers",0
"3421","Four Towers",0
"3422","Four Towers",0
"3423","Four Towers",0
"3424","Four Towers",0
"3425","Four Towers",0
"3426","Four Towers",0
"3427","Four Towers",0
"3428","Four Towers",0
"3429","Four Towers",0
"3430","Four Towers",0
"3431","Four Towers",0
"3432","Four Towers",0
"3433","Four Towers",0
"3434","Four Towers",0
"3435","Four Towers",0
"3436","Four Towers",0
"3437","Four Towers",0
"3438","Four Towers",0
"3439","Four Towers",0
"3440","Four Towers",0
"3441","Four Towers",0
"3442","Four Towers",0
"3443","Amos Hall",0
"3444","Benson Hall",0
"3445","Benson Hall",0
"3446","Benson Hall",0
"3447","Moore-Rooker Hall",0
"3448","Amos Hall",0
"3449","Amos Hall",0
"3450","Environmental Design Studios",0
"3451","Wray-Nicholson Property 290",0
"3452","District Energy Plant #1",0
"3453","Wray-Nicholson House",0
"3454","Facilities Management North",0
"3455","District Energy Plant #1",0
"3456","District Energy Plant #1",0
"3457","Wray-Nicholson House",0
"3458","Facilities Management North",0
"3459","District Energy Plant #1",0
"3460","Wray-Nicholson Property 150",0
"3461","District Energy Plant #1",0
"3462","District Energy Plant #1",0
"3463","Wray-Nicholson House",0
"3464","Facilities Management North",0
"3465","Wray-Nicholson Property 240",0
"3466","Wray-Nicholson Property 150",0
"3467","District Energy Plant #1",0
"3468","District Energy Plant #1",0
"3469","Government Relations",0
"3470","Wray-Nicholson House",0
"3471","District Energy Plant #1",0
"3472","Wray-Nicholson Property 150",0
"3473","Drawing & Painting Studios",0
"3474","District Energy Plant #1",0
"3475","Wray-Nicholson House",0
"3476","Facilities Management North",0
"3477","Wray-Nicholson Property 150",0
"3478","District Energy Plant #1",0
"3479","Government Relations",0
"3480","District Energy Plant #1",0
"3481","Wray-Nicholson House",0
"3482","Wray-Nicholson Property 290",0
"3483","Wray-Nicholson House",0
"3484","Wray-Nicholson Property 240",0
"3485","District Energy Plant #1",0
"3486","Government Relations",0
"3487","District Energy Plant #1",0
"3488","Environmental Design Studios",0
"3489","Wray-Nicholson Property 290",0
"3490","Wray-Nicholson House",0
"3491","Facilities Management North",0
"3492","Wray-Nicholson Property 150",0
"3493","District Energy Plant #1",0
"3494","District Energy Plant #1",0
"3495","Wray-Nicholson Property 290",0
"3496","Drawing & Painting Studios",0
"3497","Wray-Nicholson Property 240",0
"3498","District Energy Plant #1",0
"3499","District Energy Plant #1",0
"3500","Wray-Nicholson Property 154",0
"3501","Environmental Design Studios",0
"3502","Wray-Nicholson Property 290",0
"3503","District Energy Plant #1",0
"3504","Wray-Nicholson Property 240",0
